date,1332 JT,1333 JT,1605 JT,1721 JT,1801 JT,1802 JT,1803 JT,1808 JT,1812 JT,1925 JT,1928 JT,1963 JT,2002 JT,2269 JT,2282 JT,2432 JT,2501 JT,2502 JT,2503 JT,2531 JT,2768 JT,2801 JT,2802 JT,2871 JT,2914 JT,3086 JT,3099 JT,3101 JT,3103 JT,3105 JT,3289 JT,3382 JT,3401 JT,3402 JT,3405 JT,3407 JT,3436 JT,3861 JT,3863 JT,4004 JT,4005 JT,4021 JT,4042 JT,4043 JT,4061 JT,4063 JT,4151 JT,4183 JT,4188 JT,4208 JT,4324 JT,4452 JT,4502 JT,4503 JT,4506 JT,4507 JT,4519 JT,4523 JT,4543 JT,4568 JT,4689 JT,4704 JT,4901 JT,4902 JT,4911 JT,5020 JT,5101 JT,5108 JT,5201 JT,5202 JT,5214 JT,5232 JT,5233 JT,5301 JT,5332 JT,5333 JT,5401 JT,5406 JT,5411 JT,5541 JT,5631 JT,5703 JT,5706 JT,5707 JT,5711 JT,5713 JT,5714 JT,5801 JT,5802 JT,5803 JT,5901 JT,6103 JT,6113 JT,6301 JT,6302 JT,6305 JT,6326 JT,6361 JT,6367 JT,6471 JT,6472 JT,6473 JT,6479 JT,6501 JT,6503 JT,6504 JT,6506 JT,6674 JT,6701 JT,6702 JT,6703 JT,6752 JT,6758 JT,6762 JT,6770 JT,6841 JT,6857 JT,6902 JT,6952 JT,6954 JT,6971 JT,6976 JT,6988 JT,7003 JT,7004 JT,7011 JT,7012 JT,7013 JT,7186 JT,7201 JT,7202 JT,7203 JT,7205 JT,7211 JT,7261 JT,7267 JT,7269 JT,7270 JT,7731 JT,7733 JT,7735 JT,7751 JT,7752 JT,7762 JT,7911 JT,7912 JT,7951 JT,8001 JT,8002 JT,8015 JT,8031 JT,8035 JT,8053 JT,8058 JT,8233 JT,8252 JT,8253 JT,8267 JT,8303 JT,8304 JT,8306 JT,8308 JT,8309 JT,8316 JT,8331 JT,8354 JT,8355 JT,8411 JT,8601 JT,8604 JT,8628 JT,8630 JT,8725 JT,8750 JT,8766 JT,8795 JT,8801 JT,8802 JT,8804 JT,8830 JT,9001 JT,9005 JT,9007 JT,9008 JT,9009 JT,9020 JT,9021 JT,9022 JT,9062 JT,9064 JT,9101 JT,9104 JT,9107 JT,9202 JT,9301 JT,9412 JT,9432 JT,9433 JT,9501 JT,9502 JT,9503 JT,9531 JT,9532 JT,9602 JT,9613 JT,9735 JT,9766 JT,9983 JT,9984 JT
2020-01-14,615.1457,2712.9771,1111.0024,3107.5484,4418.9505,1191.8626,1094.6286,1382.3853,1365.239,3311.4591,2257.1574,1682.8939,1852.0515,7424.1347,4571.4427,1779.9088,2598.5277,4843.3913,2379.9778,980.651,329.2342,5386.4783,1792.552,2607.3123,2257.535,1482.6373,988.5444,1524.0056,351.0,1007.5518,714.8339,4120.8165,1972.9283,729.2691,1266.7388,1155.8224,1875.0228,572.9059,1793.5456,2682.2845,468.4229,4635.0495,1615.1031,2741.4204,3012.924,12143.3177,2622.0922,2519.8854,787.9733,2215.2727,3702.3686,8977.0924,4195.6356,1849.5406,2124.0719,6796.4837,3449.1299,7956.5161,3904.2183,2379.1246,457.9299,5562.9218,5685.3892,678.3772,7917.2865,465.4477,1966.137,3864.4539,3735.1844,675.0,2235.6201,4475.7292,2958.5175,1009.1494,4696.428,1939.9939,1680.5,579.0,1485.0,2574.0758,2119.6554,2175.6314,2802.1088,2077.0,2879.983,3481.8993,4064.3132,2638.7222,1593.776,446.0,1918.2422,5422.8952,1209.5598,2571.3947,3076.6215,3316.9482,1689.6949,3285.3891,15426.6397,1002.1209,343.0,1247.2399,2368.4215,4455.8729,1494.2159,3240.2473,4419.0422,2346.564,4994.9625,11054.042,1419.1755,1028.7344,7981.4872,12356.7046,2523.4826,1998.708,6224.2613,4719.1084,2229.546,20585.2906,7550.5872,3575.2542,6008.8901,949.0,396.9841,4189.4771,2405.0,2849.5516,417.3554,618.0,1199.1005,7495.6953,1127.5994,452.0,928.9843,2978.3221,4522.3897,2608.7138,1354.6271,1723.6503,8089.9264,2964.8099,1231.1115,576.2532,2150.2982,2896.5781,6066.0751,2493.7157,783.6168,3665.4631,1883.6364,24563.0967,1539.3486,2755.3172,1175.7821,2673.425,1833.8168,2292.0998,1621.1635,2746.7969,547.1222,442.273,4021.6995,3743.8143,611.849,1942.9348,770.5305,1576.597,552.9119,552.0423,846.5884,4039.7557,3495.5599,1666.9455,5871.0711,1263.9322,2703.8699,2059.7252,1664.9734,3781.7526,3943.1207,1945.225,2538.7097,6502.831,4326.6545,9790.2216,9264.7862,21763.9993,6200.9845,1822.3415,1881.99,2860.3934,1693.0,3590.0,2740.0853,456.4063,2683.1486,3154.3887,435.0,1398.5349,1175.1397,2521.5901,1934.1854,4463.5293,1522.9168,9558.6273,4428.136,62690.2054,5003.0068
2020-01-15,609.2497,2708.0605,1094.65,3117.2747,4346.6667,1176.3712,1085.9411,1383.3219,1360.4385,3298.9667,2256.2136,1646.3951,1852.0515,7365.2909,4688.6592,1778.9254,2611.2656,4811.2514,2390.1923,981.6277,329.2342,5376.5584,1797.4752,2636.8736,2251.0292,1467.3327,984.6021,1517.2451,350.0,991.1923,717.7397,4086.1958,1971.9593,725.7601,1267.7036,1145.7132,1882.901,573.8802,1776.9838,2675.489,464.5596,4551.7558,1625.6907,2755.9766,3036.7982,12158.0488,2582.7066,2525.6342,786.4311,2224.7844,3673.1393,9068.5249,4187.0692,1851.0042,2094.6526,6757.243,3432.6269,8065.4691,3906.2041,2343.4378,447.2124,5582.4067,5687.3524,678.3772,7937.1717,465.07,1968.0562,3883.8246,3715.8811,664.0,2221.3623,4456.3956,3007.2575,1009.1494,4681.6903,1908.7194,1693.5,574.0,1483.0,2486.3459,2099.1426,2165.9187,2722.1861,2050.0,2873.1049,3350.9494,4035.2478,2611.8747,1572.3569,438.0,1911.3243,5413.1066,1200.927,2549.9826,3037.4289,3277.4607,1670.0701,3202.8904,15134.5435,999.1964,343.0,1244.3281,2344.7865,4388.8453,1487.3907,3264.5734,4290.6678,2339.7199,4857.306,10896.7591,1389.6094,1057.8908,7826.5454,12130.9666,2507.7416,1955.683,6106.2658,4729.7348,2190.6529,20398.2858,7542.7638,3609.9174,5902.6235,955.0,395.0476,4134.9165,2364.0,2779.5453,410.6547,627.5,1174.5011,7430.8017,1107.9719,448.0,920.266,2948.287,4597.4865,2601.8923,1349.7438,1762.9258,7851.6954,2958.0695,1219.433,569.3104,2141.6121,2852.7938,5987.1669,2470.5229,775.9885,3578.5351,1864.5375,24271.8347,1534.6077,2728.7782,1187.3472,2671.4714,1818.366,2335.2175,1611.2299,2732.7348,547.0277,439.5342,4008.3542,3715.7217,609.9158,1907.6953,763.7375,1564.2946,545.4466,544.7223,838.9615,4041.6735,3484.1303,1667.4226,5837.6422,1257.2346,2695.5638,2050.8873,1644.6806,3742.2565,3953.0405,1973.8457,2527.7541,6522.687,4356.4935,9772.5249,9217.7519,21550.7726,6220.4539,1797.8609,1847.896,2838.0009,1669.0,3580.0,2741.0625,456.4063,2686.0317,3141.898,433.0,1398.5349,1183.2639,2497.175,1934.1854,4208.4705,1517.0063,9524.2579,4443.0288,63660.1517,4933.6445
2020-01-16,605.3191,2715.9271,1081.1833,3136.7273,4337.0289,1182.1805,1080.1494,1365.527,1355.6381,3312.4201,2259.517,1625.6795,1849.1071,7433.942,4742.3834,1770.075,2631.8422,4841.4435,2419.863,984.558,328.2854,5406.318,1801.9062,2634.9029,2246.3821,1474.0285,997.4147,1517.2451,346.0,973.8705,726.4572,4093.8893,1979.7115,729.1716,1269.6331,1141.3807,1860.2511,572.9059,1776.0096,2623.0665,461.6621,4551.7558,1622.8032,2734.6275,3003.3743,12148.2281,2619.1382,2507.4297,779.7803,2231.4426,3692.6255,8979.0587,4193.732,1864.1769,2091.7106,6887.7182,3478.8353,8073.3216,3930.0346,2445.2114,449.1611,5660.346,5585.2667,685.9569,7827.8032,467.9974,1937.3503,3860.5798,3711.0553,661.0,2213.7582,4499.8962,3060.8715,1001.3567,4720.9909,1897.9688,1673.5,564.0,1478.0,2472.3889,2107.9338,2165.9187,2725.0749,2045.0,2854.4356,3399.8113,4001.3381,2608.9982,1567.4889,435.0,1924.1719,5422.8952,1192.2941,2549.0093,2993.3372,3218.2295,1671.0513,3173.7733,15401.8858,989.4481,335.0,1236.5632,2313.2732,4414.1021,1488.8533,3293.7649,4167.2309,2311.3655,4886.8038,10877.0987,1384.8406,1075.3846,7882.1656,12042.6343,2492.0005,1945.9046,6027.6022,4737.4632,2233.4353,20221.1234,7496.8011,3491.0724,5844.66,974.0,398.9206,4126.1478,2320.0,2693.7629,410.6547,625.3,1164.3719,7445.3301,1093.2513,446.0,923.1721,2928.9095,4712.57,2670.594,1341.9305,1762.9258,7841.7691,2950.3662,1216.5134,573.2777,2158.9843,2906.308,5997.0304,2470.0397,772.7465,3636.4871,1863.5825,24320.3784,1543.1412,2721.6696,1195.0573,2685.1462,1821.263,2332.7676,1605.2698,2702.7357,543.8149,431.9788,3948.3004,3689.5019,605.0829,1890.5518,760.8261,1556.7239,538.4598,534.6454,829.4278,4064.6866,3474.6056,1652.1557,5836.6871,1244.7962,2666.2483,2033.2115,1656.2765,3756.0801,3938.1608,1966.9373,2511.8187,6473.0471,4306.7618,9738.1146,9183.456,21669.7829,6230.1885,1791.0063,1852.7666,2828.2651,1642.0,3634.0,2749.8574,454.4886,2701.8884,3126.5248,435.0,1402.3956,1187.565,2498.1516,1956.6419,4223.1854,1536.7077,9509.5281,4547.2786,64541.0214,4827.6192
2020-01-17,607.2844,2701.1773,1081.1833,3156.1799,4394.8559,1201.5446,1089.8022,1364.5904,1365.239,3348.9364,2288.3037,1638.5034,1848.1256,7443.7493,4639.819,1778.9254,2662.2171,4873.5834,2417.9174,980.651,333.0294,5416.2378,1784.1825,2611.2538,2243.5939,1446.2888,997.4147,1540.4239,353.0,990.2299,730.3317,4125.6249,2014.5962,735.2147,1303.3999,1142.3435,1871.0836,573.8802,1782.8291,2669.6642,468.4229,4664.4472,1658.4163,2768.592,3027.2485,12310.27,2570.891,2532.3411,793.6602,2260.9288,3736.4693,8936.7835,4219.4312,1865.1527,2115.2461,6989.744,3487.0868,8175.4037,3939.9639,2417.1246,439.4179,5689.5733,5616.6777,695.4314,7809.9065,468.9417,1972.854,3888.6673,3841.3524,672.0,2254.6305,4519.2298,3046.2495,1009.1494,4720.9909,1908.7194,1723.5,586.0,1503.0,2467.4042,2127.4698,2175.6314,2749.148,2081.0,2891.7741,3395.9024,4044.9362,2665.5696,1576.2512,446.0,1978.527,5471.8383,1208.6006,2580.6408,3091.3188,3262.6529,1695.5823,3227.1548,15476.1475,1011.8691,346.0,1264.711,2361.528,4408.2736,1545.8919,3478.6438,4162.2934,2344.6085,4842.5571,10842.6931,1394.3781,1094.3362,7870.247,12081.8931,2492.9844,2042.7109,6007.9363,4830.203,2186.7636,20477.0247,7501.6907,3387.083,5999.2295,985.0,405.6984,4157.3253,2382.0,2730.2451,417.3554,634.8,1172.0894,7453.0786,1099.1395,457.0,976.4506,2963.789,4902.7503,2784.6095,1349.7438,1791.761,7851.6954,2963.847,1219.433,577.2451,2163.81,2913.1189,5987.1669,2488.8839,781.9958,3728.2444,1880.2941,24296.1066,1554.9933,2740.1521,1197.9485,2639.2379,1823.1944,2296.5096,1654.9378,2728.985,550.524,437.2675,3966.4119,3706.3575,616.6819,1911.505,764.7079,1567.1336,547.4565,540.2543,841.8216,4088.6585,3490.7976,1650.7245,5835.732,1242.8826,2681.8832,2054.8153,1662.0745,3772.866,3928.241,1952.1334,2504.8469,6463.1191,4286.8692,9775.4743,9167.7779,21803.6694,6308.0659,1879.1367,1874.1971,2869.1557,1663.0,3640.0,2785.0368,454.4886,2720.1476,3137.0938,432.0,1391.2961,1153.6345,2481.5493,1930.2799,4218.2804,1546.5584,9524.2579,4552.2429,64560.8162,4836.5372
2020-01-20,605.3191,2711.9938,1081.6643,3175.6324,4423.7695,1205.4174,1101.3856,1374.8927,1386.3608,3387.3747,2286.416,1665.1377,1833.4034,7365.2909,4615.3989,1785.809,2563.2536,4866.7658,2397.4884,977.7207,336.8246,5356.7187,1789.1057,2583.6632,2238.9469,1433.8538,951.0921,1546.2186,360.0,998.8909,741.955,4120.8165,2015.5653,743.7921,1314.9771,1160.6364,1882.901,576.8032,1791.5972,2716.262,472.2862,4639.9491,1654.5662,2792.8523,3060.6724,12374.1046,2606.3379,2543.8387,800.6002,2273.294,3707.2401,8889.5926,4223.2385,1836.3679,2118.188,6924.9969,3523.3934,8196.998,3945.9215,2426.0463,440.3922,5718.8005,5641.2175,693.5365,7757.2108,468.8472,1965.1775,3894.4785,3928.2172,685.0,2272.6903,4582.064,3075.4935,1016.9421,4725.9035,1925.334,1722.0,589.0,1517.0,2467.4042,2147.0058,2165.9187,2799.2201,2090.0,2927.1475,3452.5822,4103.067,2662.6931,1581.606,448.0,1963.7029,5501.2042,1213.3967,2587.9403,3115.8142,3287.3326,1722.5664,3198.0376,15788.0468,1011.8691,348.0,1266.6522,2369.4063,4460.7299,1523.9539,3527.2962,4201.7932,2320.1652,4852.3897,10793.5421,1402.0081,1082.1877,7936.7925,12356.7046,2493.9682,2044.6666,6066.934,4850.4899,2195.5146,20634.5024,7536.8962,3496.0242,6115.1566,983.0,407.6349,4185.5799,2415.0,2795.3213,416.3981,637.5,1173.054,7535.4063,1097.1768,454.0,985.1689,2970.5711,4935.9099,2782.6605,1357.5571,1752.4855,7881.4743,2980.2165,1223.3259,580.2206,2173.4612,2918.9568,6026.621,2515.459,790.1008,3786.1964,1897.9607,24446.5919,1573.9567,2761.0042,1181.5647,2608.958,1850.2333,2294.0597,1681.7585,2738.3597,550.9965,439.5342,3990.2428,3725.0859,608.9493,1914.3623,764.7079,1570.9189,549.8492,542.821,840.8682,4104.9595,3509.8469,1661.6975,5834.7769,1243.8394,2694.5866,2069.0542,1674.6366,3799.5258,3938.1608,1951.1465,2508.8308,6453.1911,4301.7887,9822.6656,9247.1484,21967.3085,6395.6779,1903.6174,1884.9124,2885.7066,1669.0,3656.0,2786.9912,453.5298,2736.4849,3195.7042,438.0,1407.704,1178.9629,2502.058,1941.02,4232.9953,1545.5733,9515.42,4557.2072,63541.3828,4821.6738
2020-01-21,600.4058,2691.3441,1071.0833,3204.8113,4433.4073,1201.5446,1104.2814,1392.6877,1389.2411,3364.3118,2292.079,1658.2325,1820.6442,7463.364,4625.1669,1794.6594,2574.0318,4836.5738,2374.141,968.93,337.7734,5257.5202,1770.8897,2558.0433,2227.794,1409.9403,930.3948,1523.0398,363.0,988.3053,745.8294,4073.6939,2004.906,738.1388,1308.2238,1129.8273,1862.2206,577.7775,1799.391,2704.6126,468.4229,4600.7521,1632.4284,2738.5091,3027.2485,12192.4213,2607.3226,2497.8484,792.6,2232.3938,3682.8824,8807.0084,4208.0093,1839.2952,2125.0525,6944.6172,3505.2401,8100.8052,3910.1759,2403.2463,440.3922,5650.6036,5597.0458,687.8518,7456.9445,466.2976,1945.9863,3880.919,3904.0881,679.0,2257.482,4514.3964,3055.9975,1008.1753,4716.0783,1909.6967,1692.0,580.0,1481.0,2451.4533,2118.6786,2156.2061,2739.5188,2067.0,2913.3912,3410.5609,4049.7805,2649.2694,1562.6209,439.0,1946.9022,5442.4725,1196.1309,2575.7744,3096.2178,3242.9092,1735.8132,3149.5089,15778.1453,996.2719,341.0,1255.0048,2340.8474,4460.7299,1532.7291,3507.8352,4068.4814,2304.5214,4891.7201,10798.4572,1395.3319,1073.9268,7890.1113,12062.2637,2458.5509,2022.1762,5958.7715,4833.1012,2183.8467,20314.6258,7486.0439,3436.6017,6105.496,1006.0,406.6667,4181.6827,2375.0,2806.1674,414.4837,634.4,1176.9128,7607.0799,1101.1022,454.0,956.1079,2938.5982,4948.5886,2787.533,1342.9072,1748.011,7653.1696,2964.8099,1219.433,575.2614,2165.7402,2938.4165,5987.1669,2501.9299,789.338,3800.6844,1895.0958,23883.4854,1575.3789,2753.4216,1163.2533,2600.1671,1831.8855,2267.1111,1688.712,2728.985,550.524,442.0841,3979.7572,3698.8661,607.0161,1908.6478,761.7966,1567.1336,546.4994,540.1592,842.7749,4071.3987,3487.9401,1655.4954,5807.0787,1234.2714,2688.2349,2069.5451,1691.0641,3773.8534,3923.2811,1934.3688,2485.9236,6413.4791,4281.896,9831.514,9265.7661,21808.6282,6366.4739,1880.1159,1859.5854,2850.6575,1656.0,3577.0,2780.1508,456.4063,2727.3552,3135.1722,438.0,1417.8383,1180.8744,2507.9176,1941.9964,4179.0406,1544.5883,9387.7622,4567.1357,62680.308,4830.5918
2020-01-22,608.267,2702.1606,1061.4642,3185.3587,4467.1398,1206.3857,1116.83,1449.8188,1395.9616,3420.0473,2328.8881,1652.3138,1828.496,7532.0152,4683.7752,1823.1772,2629.8825,4974.8729,2390.6787,976.744,335.8758,5346.7989,1792.0597,2561.9849,2214.3175,1398.4618,921.5245,1524.0056,360.0,985.4183,745.8294,4070.8089,2000.0609,742.9148,1310.1533,1140.4179,1868.1293,577.7775,1807.1847,2696.8463,468.4229,4630.1498,1632.4284,2755.9766,3017.6989,12531.2361,2611.2611,2481.5602,789.4191,2240.0031,3697.497,9039.0305,4194.6838,1846.6133,2110.3429,6726.8315,3506.8904,8187.1824,3926.0628,2471.6462,448.1867,5660.346,5615.6961,682.1671,7530.5197,464.6923,1932.5525,3858.6427,3875.1331,692.0,2226.1149,4567.5638,3080.3675,991.6159,4770.1167,1914.5834,1670.0,568.0,1457.0,2429.5208,2151.8898,2156.2061,2704.8535,2062.0,2878.0178,3337.2681,4083.6901,2655.9813,1569.9229,431.0,1939.9843,5393.5294,1212.4375,2573.3412,3091.3188,3272.5248,1752.0036,3188.3319,16139.5524,992.3726,342.0,1247.2399,2367.4367,4405.3594,1552.2295,3517.5657,4078.3563,2310.3878,4955.6321,10901.6742,1387.7019,1088.019,7905.0095,12366.5193,2421.1659,2019.2427,6194.7624,4753.8858,2223.7121,20324.4681,7523.2052,3471.2649,6144.1384,1021.0,409.5714,4152.4538,2379.0,2808.1394,414.4837,631.5,1182.2185,7577.0545,1114.8415,435.0,941.5774,2935.6916,4909.5772,2778.7626,1345.8372,1781.3207,7811.9902,2957.1066,1218.4598,573.2777,2195.6591,2977.3359,6046.3481,2507.7281,786.5728,3795.8551,1897.4832,24388.3395,1581.542,2739.6782,1182.5284,2594.3064,1839.6109,2286.2201,1674.805,2726.1725,549.9571,440.7619,3969.2716,3705.4211,607.9827,1914.3623,759.8557,1573.758,548.7964,547.5743,845.635,4108.795,3518.4191,1662.6517,5851.0138,1234.2714,2710.2216,2082.311,1690.0978,3789.6518,3953.0405,1942.2642,2471.9802,6413.4791,4257.0302,9822.6656,9227.5507,21773.9169,6454.0859,1837.0299,1858.6113,2847.7368,1642.0,3584.0,2793.8316,459.2828,2732.1603,3152.467,435.0,1409.6344,1168.9271,2483.9908,1921.4926,4198.6605,1547.5435,9536.0417,4552.2429,62531.8468,4839.5099
2020-01-23,593.5271,2668.7278,1037.8975,3131.8641,4394.8559,1198.64,1118.7606,1438.5798,1379.6402,3390.2576,2317.0903,1603.9775,1788.2553,7610.4736,4669.1231,1808.4266,2615.185,4954.4202,2388.7331,961.1161,333.0294,5277.3599,1781.7209,2570.8533,2190.6176,1365.9394,913.6398,1504.6899,346.0,969.0589,740.9864,4030.4181,1954.5169,735.6046,1280.2455,1125.4947,1816.9207,572.9059,1795.4941,2657.044,461.6621,4512.5587,1596.8152,2669.6097,2955.6259,12364.2839,2589.5991,2426.9467,778.4309,2198.1517,3673.1393,8998.7216,4153.7554,1845.6376,2068.1752,6578.698,3478.8353,8245.0944,3927.0558,2432.3245,439.4179,5650.6036,5592.1378,675.5349,7427.1167,455.8158,1912.4017,3816.9957,3860.6557,675.0,2175.7374,4461.229,2982.8875,981.8751,4686.6028,1895.0368,1621.5,548.0,1419.0,2323.8462,2119.6554,2127.0682,2612.4128,1986.0,2807.2711,3229.7719,3977.1169,2628.175,1560.6737,423.0,1900.4533,5354.3749,1194.2125,2535.3834,3003.1353,3198.4858,1735.3226,3130.0975,15911.8164,970.9264,334.0,1219.0921,2349.7105,4355.8173,1546.8669,3449.4524,4033.919,2281.0558,5024.4603,10823.0327,1356.2282,1084.6174,7896.0706,12405.7781,2367.0562,1984.0404,6352.0897,4640.8591,2234.4077,20157.148,7471.375,3451.4574,5970.2477,992.0,401.8254,4049.1783,2312.0,2747.0071,410.6547,621.6,1153.7604,7589.6458,1104.0464,425.0,938.6713,2913.4075,4784.7409,2735.3977,1338.0239,1771.3775,7831.8428,2941.7,1216.5134,565.3431,2223.6477,2987.0658,6026.621,2521.7404,774.6535,3757.2204,1883.159,24276.6891,1569.2158,2713.1392,1186.3835,2543.5143,1837.6795,2264.1712,1703.6124,2709.298,545.0434,436.9842,3940.6745,3664.2185,607.0161,1876.2655,752.0922,1561.4556,547.1693,543.8667,838.9615,4090.5763,3488.8926,1655.9724,5808.0338,1218.9626,2691.6551,2038.6124,1682.3672,3763.9793,3933.2009,1939.3034,2437.1215,6294.3433,4237.1375,9757.7776,9166.798,21585.484,6317.8006,1767.5048,1813.802,2759.1405,1601.0,3506.0,2739.1081,456.4063,2718.7061,3137.0938,430.0,1404.3259,1167.9713,2448.3448,1894.1543,4164.3257,1538.6779,9558.6273,4522.4572,61542.1056,4725.5574
2020-01-24,590.5792,2637.2616,1032.607,3136.7273,4428.5884,1197.6718,1125.5176,1417.9752,1391.1612,3386.4138,2312.8431,1630.6118,1785.3109,7590.859,4634.935,1805.4765,2618.1245,4974.8729,2399.434,961.1161,333.0294,5247.6004,1777.29,2560.0141,2181.3235,1342.0259,915.6109,1503.7241,345.0,972.9081,740.9864,4054.4603,1949.6718,737.8464,1301.4704,1117.3111,1856.3119,570.9572,1787.7003,2668.6935,465.5254,4630.1498,1592.0027,2656.9943,2969.9505,12393.7461,2628.9846,2415.4491,778.7201,2195.2982,3658.5247,8949.5644,4137.5744,1870.0314,2039.7366,6578.698,3520.0928,8267.6702,3947.9074,2495.7678,443.3151,5640.8612,5599.009,673.64,7427.1167,458.3655,1897.0488,3798.5936,3836.5266,668.0,2165.2817,4451.5622,2992.6355,980.901,4696.428,1880.3769,1623.0,546.0,1432.0,2271.0088,2114.7714,2088.2176,2610.487,1929.0,2792.5321,3231.7264,3981.9612,2622.4219,1557.2661,420.0,1900.4533,5315.2204,1187.4981,2542.1964,3008.0344,3203.4217,1755.438,3183.479,15872.2101,961.1782,333.0,1214.239,2348.7257,4399.5309,1548.8169,3410.5305,4038.8565,2279.1003,5034.2929,10823.0327,1354.3207,1092.8784,7885.1452,12562.8133,2377.8781,1986.9739,6214.4283,4604.1495,2241.214,20112.8574,7491.9115,3486.1205,5970.2477,1015.0,404.7302,4078.4072,2321.0,2749.9652,408.7402,616.2,1111.3143,7624.514,1090.3071,424.0,921.2347,2868.3548,4661.8552,2695.4435,1338.0239,1776.8463,7861.6217,2940.7371,1235.0044,558.4003,2205.3103,2977.3359,6026.621,2545.8997,775.1303,3786.1964,1888.8886,24475.7181,1578.2234,2731.1478,1192.166,2558.1659,1810.6406,2235.2628,1723.4796,2703.6732,542.3975,437.4564,3934.9551,3664.2185,602.1832,1875.3131,750.1513,1551.9922,541.044,537.1171,837.0547,4057.9744,3469.8432,1623.5305,5732.58,1193.129,2718.0391,2115.2077,1689.1315,3821.2487,3928.241,1944.2381,2444.0932,6373.7672,4316.7082,9851.177,9224.6111,21967.3085,6337.2699,1802.757,1794.3197,2745.5103,1581.0,3548.0,2748.8802,461.2005,2713.4206,3135.1722,428.0,1401.913,1164.6261,2439.0671,1892.2016,4159.4207,1543.6032,9595.9427,4542.3143,61334.26,4728.5301
2020-01-27,585.6658,2602.8454,1012.8879,3078.3696,4327.391,1175.403,1104.2814,1388.0048,1365.239,3358.546,2294.4385,1615.8149,1761.7554,7669.3175,4659.3551,1774.9919,2624.0035,4968.0553,2393.5972,957.2091,332.0806,5237.6805,1768.4281,2566.9118,2153.4412,1304.7208,898.8559,1467.0244,333.0,950.7747,744.8608,4044.8434,1922.5392,707.2409,1274.4569,1086.9834,1800.1794,560.2396,1771.1385,2605.5923,460.6963,4434.1647,1541.9518,2579.3612,2874.4537,12172.7799,2612.2458,2351.2543,768.3101,2134.4234,3565.9655,8946.615,4089.9833,1844.6618,1983.84,6563.9827,3500.2892,8092.9527,3911.1688,2468.0114,431.6233,5631.1188,5551.8925,667.9553,7019.4704,453.0774,1836.5965,3772.4431,3749.6618,647.0,2111.1021,4398.3948,2939.0215,968.2379,4549.0506,1858.8757,1584.5,526.0,1380.0,2091.5612,2043.465,2029.9418,2533.453,1855.0,2763.0543,3121.2985,3885.0765,2557.2209,1507.6128,402.0,1863.8871,5099.8708,1150.089,2498.399,2900.2547,3129.3827,1707.8478,3047.5988,15624.671,908.5376,315.0,1165.7083,2250.2466,4315.9893,1522.4914,3269.4387,3846.2949,2239.0131,4985.1299,10606.7686,1332.3846,1079.2721,7811.6472,12199.6695,2305.0759,1955.683,5958.7715,4493.0549,2193.5699,19684.7149,7443.993,3416.7942,5912.2841,992.0,396.0159,4002.4121,2255.0,2695.7349,402.0396,597.7,1090.5737,7508.2866,1052.0335,419.0,900.8919,2819.911,4681.3609,2694.469,1330.2106,1774.8576,7643.2433,2915.7014,1235.0044,542.531,2164.7751,2938.4165,5937.8492,2522.2236,764.6414,3713.7564,1868.8347,23776.6893,1560.6823,2698.9218,1167.1083,2519.095,1787.4644,2206.8443,1634.0772,2684.9237,535.3104,434.1509,3896.8257,3624.8888,585.7512,1843.8833,743.3582,1534.0118,532.143,532.3639,836.1014,4024.4137,3466.0334,1578.2071,5729.7146,1148.1595,2793.2823,2221.7537,1694.9294,3913.0772,3843.9227,1913.6434,2392.3031,6244.7034,4048.1572,9743.0304,9128.5826,21714.4117,6210.7192,1716.585,1757.3033,2667.6235,1536.0,3441.0,2716.6324,456.4063,2687.4732,3138.0547,429.0,1408.1866,1160.8029,2402.4444,1871.6978,4066.2261,1523.9018,9579.2489,4472.8145,57860.2685,4533.3247
